https://www.leasebreak.com/short-term-rental-details/154043/37-14-36th-street,"37-14 36th Street, 9-C","Long Island City, Queens","$5,424",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
3","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/153259/10-17-jackson-avenue,"10-17 Jackson Avenue, 7-I","Long Island City, Queens","$5,300",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Superb Views', 'Exceptional Light', 'Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Modern Spaces],1106,,Condo
https://www.leasebreak.com/short-term-rental-details/154276/28-10-jackson-avenue,"28-10 Jackson Avenue, 39-S","Long Island City, Queens","$5,202",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/152516/48-21-5th-street,"48-21 5th Street, 4-M","Long Island City, Queens","$4,975",12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Pet Friendly', 'Gym', 'Loft']",Standard 12 Month Rental,Agent/Broker [Modern Spaces],"Dustin Greene, (347) 232-XXXXClick to view",1068,
https://www.leasebreak.com/short-term-rental-details/143532/5-09-48th-avenue,"5-09 48th Avenue, 6-K","Long Island City, Queens","$4,950",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Nest Seekers],,Condo,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/136732/44-15-purves-street,"44-15 Purves Street, 10-A","Long Island City, Queens","$4,900",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,"Agent/Broker [Battery Park Realty, Inc.]",965,,Condo
https://www.leasebreak.com/short-term-rental-details/133288/4545-center-boulevard,"4545 Center Boulevard, 1502","Long Island City, Queens","$4,760",2.5 MONTH MIN,Immediate,"Sep 15, 2019","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Short Term Rental,Agent/Broker [New York Living Solutions],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/154607/31-43-vernon-boulevard,"31-43 Vernon Boulevard, 802","Astoria, Queens","$4,721",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Keller Williams],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/145109/44-27-purves-street,"44-27 Purves Street, 14-A","Long Island City, Queens","$4,700",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
3","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Nest Seekers],1300,,Condo
https://www.leasebreak.com/short-term-rental-details/154067/4545-center-boulevard,"4545 Center Boulevard, 3602","Long Island City, Queens","$4,615",6 MONTH MIN,"Aug 01, 2019","Jan 31, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Superb Views', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Lease Assignment,Agent/Broker [other],,Condo,Yes
https://www.leasebreak.com/short-term-rental-details/91403/31-57-31st-street,"31-57 31st Street, PH-J","Astoria, Queens","$4,522",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/151591/25-40-shore-boulevard,"25-40 Shore Boulevard, 21-N","Astoria, Queens","$4,500",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Furnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Short Term Rental,Agent/Broker [Citi Habitats],"Maria Benardis, (917) 319-XXXXClick to view","Abhi Joshi, (212) 794-XXXXClick to view",1500
https://www.leasebreak.com/short-term-rental-details/138375/46-04-vernon-boulevard,"46-04 Vernon Boulevard, 5-D","Long Island City, Queens","$4,500",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Compass],"Natalie Pigoulevsky, (917) 536-XXXXClick to view","Phillip Bonanni, (610) 392-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/151520/11-02-49th-avenue,"11-02 49th Avenue, 2C","Long Island City, Queens","$4,500",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Shaun Anders, (347) 266-XXXXClick to view",1060,
https://www.leasebreak.com/short-term-rental-details/153897/41-17-crescent-street,"41-17 Crescent Street, 10D","Long Island City, Queens","$4,400",12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Gilad Azaria, (917) 586-XXXXClick to view",1140,
https://www.leasebreak.com/short-term-rental-details/150923/42-51-hunter-street,"42-51 Hunter Street, PH-C","Long Island City, Queens","$4,308",12 MONTH MIN,"Jul 31, 2019","Jul 30, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Doorman', 'Loft']",Standard 12 Month Rental,Agent/Broker [Compass],1293,,Condo
https://www.leasebreak.com/short-term-rental-details/150024/4-75-48th-avenue,4-75 48th Avenue,"Long Island City, Queens","$4,300",3 MONTH MIN,"Aug 01, 2019","Nov 06, 2019","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Renovated', 'Superb Views', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Sublease,Tenant/Renter ,,Rental building,Yes
https://www.leasebreak.com/short-term-rental-details/141983/18-05-27th-avenue,"18-05 27th Avenue, PH","Astoria, Queens","$4,300",12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020","BEDROOMS:
3","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Rutenberg],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/153565/37-14-36th-street,"37-14 36th Street, 11-D","Long Island City, Queens","$4,263",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/149186/37-14-36th-street,"37-14 36th Street, 9-G","Long Island City, Queens","$4,233",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/125654/44-28-purves-street,44-28 Purves Street,"Long Island City, Queens","$4,200",5 MONTH MIN,Immediate,"Dec 06, 2019","BEDROOMS:
2","BATHROOMS:
2",Any,"['Renovated', 'Superb Views', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Lease Assignment,Tenant/Renter ,,Rental building,Yes
https://www.leasebreak.com/short-term-rental-details/134081/46-04-vernon-boulevard,"46-04 Vernon Boulevard, 4-D","Long Island City, Queens","$4,150",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Compass],"Natalie Pigoulevsky, (917) 536-XXXXClick to view","Phillip Bonanni, (610) 392-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/129075/46-04-vernon-boulevard,"46-04 Vernon Boulevard, 2-D","Long Island City, Queens","$4,100",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Compass],"Natalie Pigoulevsky, (917) 536-XXXXClick to view","Phillip Bonanni, (610) 392-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/43610/44-72-11th-street,"44-72 11th Street, A-510","Long Island City, Queens","$4,095",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Gym', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Margarita Sadovskaya, (917) 755-XXXXClick to view",,Rental building
https://www.leasebreak.com/short-term-rental-details/124165/46-04-vernon-boulevard,"46-04 Vernon Boulevard, 3-D","Long Island City, Queens","$4,000",12 MONTH MIN,Immediate,"Jul 02, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Compass],"Natalie Pigoulevsky, (917) 536-XXXXClick to view","Phillip Bonanni, (610) 392-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/152610/30-11-21st-street,"30-11 21st Street, 6-E","Astoria, Queens","$4,000",12 MONTH MIN,"Jul 31, 2019","Jul 30, 2020","BEDROOMS:
2","BATHROOMS:
2",Furnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Compass],"Kelly Robinson, (646) 808-XXXXClick to view",1134,
https://www.leasebreak.com/short-term-rental-details/153650/45-04-11th-street,"45-04 11th Street, 1","Long Island City, Queens","$4,000",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/140599/10-50-jackson-avenue,"10-50 Jackson Avenue, 8C","Long Island City, Queens","$4,000",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Shaun Anders, (347) 266-XXXXClick to view",,Condo
https://www.leasebreak.com/short-term-rental-details/116039/13-12-33rd-avenue,"13-12 33rd Avenue, 2","Astoria, Queens","$4,000",3 MONTH MIN,"Jul 27, 2019","Oct 31, 2019","BEDROOMS:
2","BATHROOMS:
1",Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Townhouse/house,No,The poster of this listing is charging a brokerage fee.
https://www.leasebreak.com/short-term-rental-details/80209/3516-astoria-boulevard-south,"3516 Astoria Boulevard South, 5B","Astoria, Queens","$4,000",1 MONTH MIN,Immediate,"Aug 03, 2019","BEDROOMS:
1","BATHROOMS:
1",Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Rental building,Not Sure,The poster of this listing is charging a brokerage fee.
https://www.leasebreak.com/short-term-rental-details/128767/46-04-vernon-boulevard,"46-04 Vernon Boulevard, 3-C","Long Island City, Queens","$4,000",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Compass],"Natalie Pigoulevsky, (917) 536-XXXXClick to view","Phillip Bonanni, (610) 392-XXXXClick to view",
https://www.leasebreak.com/short-term-rental-details/147734/4-74-48th-avenue,"4-74 48th Avenue, 7-J","Long Island City, Queens","$3,900",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Modern Spaces],863,,Condop
https://www.leasebreak.com/short-term-rental-details/89818/21-22-45th-avenue,21-22 45th Avenue,"Long Island City, Queens","$3,900",1 MONTH MIN,Immediate,"Aug 01, 2019","BEDROOMS:
2","BATHROOMS:
1",Furnished Only,"['Renovated', 'Superb Views', 'Exceptional Light', 'Private Outdoor Space']",Short Term Rental,Individual Landlord ,Condo,Yes,The poster of this listing is NOT charging a brokerage fee.
https://www.leasebreak.com/short-term-rental-details/153726/41-22-24th-street,"41-22 24th Street, 7I1","Long Island City, Queens","$3,857",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [REAL New York],"Kit Lam, (917) 216-XXXXClick to view",,Rental building
https://www.leasebreak.com/short-term-rental-details/144919/26-14-jackson-avenue,"26-14 Jackson Avenue, 6-D","Long Island City, Queens","$3,850",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Compass],"Margarita Sadovskaya, (917) 755-XXXXClick to view",,Rental building
https://www.leasebreak.com/short-term-rental-details/153396/31-43-vernon-boulevard,"31-43 Vernon Boulevard, 617","Astoria, Queens","$3,850",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Keller Williams],"Chen Mishael, (347) 512-XXXXClick to view",,Rental building
https://www.leasebreak.com/short-term-rental-details/153721/62-60-99th-street,"62-60 99th Street, 215","Other Queens, Queens","$3,839",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
4","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/154254/18-15-25th-road,"18-15 25th Road, 2","Astoria, Queens","$3,800",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
3","BATHROOMS:
2.5",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Klevis Metani, (917) 728-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/149964/28-10-jackson-avenue,"28-10 Jackson Avenue, 28-K","Long Island City, Queens","$3,786",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
1","BATHROOMS:
1",Unfurnished Only,"['Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/149580/29-22-northern-boulevard,29-22 Northern Boulevard,"Long Island City, Queens","$3,750",3 MONTH MIN,"Aug 01, 2019","Oct 31, 2019","BEDROOMS:
Just a Room","BATHROOMS:
1 (Shared)",Furnished Only,"['Renovated', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Apartment Share,Tenant/Renter ,,Rental building,Not Sure
https://www.leasebreak.com/short-term-rental-details/123280/46-02-newtown-road,"46-02 Newtown Road, A","Astoria, Queens","$3,750",1 MONTH MIN,Immediate,"Aug 02, 2019","BEDROOMS:
2","BATHROOMS:
1.5",Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Townhouse/house,Not Sure,The poster of this listing is charging a brokerage fee.
https://www.leasebreak.com/short-term-rental-details/155134/32-23-46th-street,"32-23 46th Street, TWNH","Sunnyside, Queens","$3,750",1 MONTH MIN,Immediate,"Aug 03, 2019","BEDROOMS:
3","BATHROOMS:
2.5",Unfurnished Only,['Walk-up'],Short Term Rental,Agent/Broker [Compass],"Zachary Hassan, (646) 319-XXXXClick to view",1430,
https://www.leasebreak.com/short-term-rental-details/145889/24-27-35th-street,"24-27 35th Street, 2","Ditmars-Steinway, Queens","$3,700",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
4","BATHROOMS:
2",Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Compass],1200,,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/154477/28-40-jackson-avenue,"28-40 Jackson Avenue, 25-H","Long Island City, Queens","$3,695",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
1","BATHROOMS:
1",Unfurnished Only,"['Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/154056/17802-hillside-avenue,"17802 Hillside Avenue, 409","Jamaica, Queens","$3,675",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Bond New York],976,,Rental building
https://www.leasebreak.com/short-term-rental-details/154058/31-43-vernon-boulevard,"31-43 Vernon Boulevard, 306","Astoria, Queens","$3,667",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Keller Williams],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/148750/41-21-24th-street,"41-21 24th Street, 9-J","Long Island City, Queens","$3,650",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/142650/4540-center-boulevard,"4540 Center Boulevard, 1005","Long Island City, Queens","$3,650",12 MONTH MIN,Immediate,"Jun 30, 2020","BEDROOMS:
1","BATHROOMS:
1",Unfurnished Only,"['Renovated', 'Superb Views', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Lease Assignment,Agent/Broker [Douglas Elliman],Rental building,Not Sure,The poster of this listing is NOT charging a brokerage fee.
https://www.leasebreak.com/short-term-rental-details/153988/30-18-12th-street,"30-18 12th Street, 2","Astoria, Queens","$3,600",12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020","BEDROOMS:
3","BATHROOMS:
2",Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Jeffrey Harris, (646) 546-XXXXClick to view",,Townhouse/house
https://www.leasebreak.com/short-term-rental-details/154978/41-18-crescent-street,"41-18 Crescent Street, 10-J","Long Island City, Queens","$3,575",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Private Outdoor Space', 'Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/154980/41-18-crescent-street,"41-18 Crescent Street, 9-J","Long Island City, Queens","$3,575",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Private Outdoor Space', 'Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/153919/28-40-jackson-avenue,"28-40 Jackson Avenue, 24-C","Long Island City, Queens","$3,553",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
1","BATHROOMS:
1",Unfurnished Only,"['Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/148696/41-18-crescent-street,"41-18 Crescent Street, 5-J","Long Island City, Queens","$3,550",12 MONTH MIN,Immediate,"Jul 03, 2020","BEDROOMS:
2","BATHROOMS:
1",Unfurnished Only,"['Private Outdoor Space', 'Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.
https://www.leasebreak.com/short-term-rental-details/139001/14-01-broadway,"14-01 Broadway, 7-E","Astoria, Queens","$3,508",13 MONTH MIN,Immediate,"Aug 02, 2020","BEDROOMS:
2","BATHROOMS:
2",Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Modern Spaces],"Vincent Yee, (347) 861-XXXXClick to view",,Rental building
